customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,FamilyIndicator,SupportBundle,StreamingBundle,Treatment_Prob,Treatment,TreatmentEffect,BaseProb,TreatedProb,Y0,Y1,Outcome,uplift_pred,segment
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,1,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,0,0,0.10333969503051288,Sleeping Dogs
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,0,4-6 Years,0,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06351602030923229,Sleeping Dogs
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,1,2-4 Years,1,2,2,0.7,0,0.37,0.6000000000000001,0.2300000000000001,0,1,0,0.2995448781113851,Persuadable
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,0,0,0.18228722381057222,Sleeping Dogs
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0,0-1 Year,1,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.20050156942157765,Persuadable
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,0,2-4 Years,0,2,1,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1767354642400814,Sleeping Dogs
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,4-6 Years,1,2,1,0.5,0,0.25,0.15,0.01,1,1,1,0.0874181011881272,Sleeping Dogs
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,1,4-6 Years,1,3,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.19689408097175343,Sleeping Dogs
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.22545555052224947,Persuadable
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,4-6 Years,1,2,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.2691849046336996,Persuadable
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,0,2-4 Years,0,1,0,0.3,0,0.1,0.15,0.0499999999999999,1,1,1,0.09396353540438943,Sleeping Dogs
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,2-4 Years,0,0,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.18856547563830098,Sleeping Dogs
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05663287812289491,Sleeping Dogs
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1,4-6 Years,1,2,1,0.5,0,0.22,0.4,0.18,1,1,1,0.20274207089300178,Persuadable
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,4-6 Years,0,3,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.0632748163574931,Sleeping Dogs
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,2-4 Years,0,2,1,0.5,0,0.22,0.4,0.18,1,1,1,0.21977094151559096,Persuadable
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,2-4 Years,1,0,0,0.5,0,0.25,0.35,0.0999999999999999,1,1,1,0.21623679998826412,Persuadable
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,4-6 Years,1,2,2,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.080887828953174,Sleeping Dogs
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,0-1 Year,1,2,1,0.7,1,0.32,0.5,0.18,0,1,1,0.30981746150250183,Persuadable
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,2-4 Years,0,1,0,0.3,0,0.1,0.15,0.0499999999999999,1,0,1,0.08683392660201124,Sleeping Dogs
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,0-1 Year,1,1,2,0.7,1,0.32,0.5,0.18,1,1,1,0.2576385517214539,Persuadable
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,2-4 Years,0,0,0,0.3,1,0.1,0.0499999999999999,0.01,0,1,1,0.08121018111685929,Sleeping Dogs
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,2-4 Years,1,2,0,0.5,1,0.22,0.5,0.28,0,1,1,0.20473865734464816,Persuadable
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,4-6 Years,1,1,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.16093283704259842,Sleeping Dogs
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.18529769596333578,Sleeping Dogs
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,1,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.25082358667736426,Persuadable
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,0-1 Year,1,1,0,0.5,0,0.2,0.35,0.1499999999999999,0,0,0,0.2078890052579201,Persuadable
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.19248320672265085,Sleeping Dogs
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,2-4 Years,0,2,1,0.5,0,0.22,0.3,0.0799999999999999,1,1,1,0.226225194974843,Persuadable
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,1,2-4 Years,0,1,0,0.5,1,0.25,0.45,0.2,1,0,0,0.1997811140911686,Sleeping Dogs
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.055432702199030896,Sleeping Dogs
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,0,0,0.1262431322576108,Sleeping Dogs
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,4-6 Years,0,2,2,0.5,1,0.25,0.15,0.01,1,1,1,0.1305712906642655,Sleeping Dogs
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,1-2 Years,0,0,1,0.5,1,0.32,0.5,0.18,0,1,1,0.2748834529172051,Persuadable
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,1,2-4 Years,1,3,2,0.3,1,0.1,0.35,0.2499999999999999,1,1,1,0.12782155528208258,Sleeping Dogs
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,4-6 Years,0,1,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06245978326479211,Sleeping Dogs
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,1,0-1 Year,0,0,1,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.211268400081349,Persuadable
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,1,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.2194715482961512,Persuadable
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,2-4 Years,0,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.06674986712628414,Sleeping Dogs
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,1-2 Years,0,1,0,0.3,0,0.2,0.35,0.1499999999999999,0,1,0,0.2174266207001608,Persuadable
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05349655784373243,Sleeping Dogs
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05771321670727209,Sleeping Dogs
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,0-1 Year,1,0,0,0.7,1,0.35,0.45,0.1,0,1,1,0.24432313559527274,Persuadable
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,4-6 Years,1,4,2,0.7,1,0.37,0.3,0.01,0,1,1,0.19025029718122477,Sleeping Dogs
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,1,0-1 Year,0,2,1,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.2593042629845276,Persuadable
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,4-6 Years,1,1,2,0.5,1,0.22,0.1999999999999999,0.01,0,1,1,0.17543527226694888,Sleeping Dogs
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,4-6 Years,0,2,0,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.14010296931861022,Sleeping Dogs
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,4-6 Years,1,0,0,0.5,1,0.25,0.15,0.01,1,1,1,0.11188146070864041,Sleeping Dogs
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,4-6 Years,1,3,1,0.5,1,0.22,0.1999999999999999,0.01,0,1,1,0.17006189532352356,Sleeping Dogs
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,0-1 Year,0,0,0,0.5,1,0.2,0.15,0.01,1,1,1,0.14779310098534512,Sleeping Dogs
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.22571688363797413,Persuadable
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,2-4 Years,1,2,1,0.3,0,0.1,0.15,0.0499999999999999,0,1,0,0.16406943099554058,Sleeping Dogs
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,1-2 Years,1,3,1,0.3,0,0.2,0.35,0.1499999999999999,1,1,1,0.19748963240319461,Sleeping Dogs
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,0-1 Year,1,1,2,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.23639418814283292,Persuadable
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,0-1 Year,0,0,2,0.7,1,0.32,0.5,0.18,0,1,1,0.2288427939251933,Persuadable
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,4-6 Years,1,3,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.199110297725078,Sleeping Dogs
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,4-6 Years,1,4,2,0.5,0,0.22,0.1999999999999999,0.01,0,1,0,0.23111260932038447,Persuadable
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,0-1 Year,1,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.18786575773924796,Sleeping Dogs
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,1-2 Years,1,0,1,0.5,1,0.32,0.5,0.18,1,0,0,0.1918988562251876,Sleeping Dogs
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,1-2 Years,0,0,1,0.5,1,0.32,0.5,0.18,1,1,1,0.22750435179365058,Persuadable
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,1-2 Years,1,0,0,0.3,0,0.2,0.15,0.01,1,1,1,0.15960425701394917,Sleeping Dogs
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,1-2 Years,1,2,1,0.3,0,0.2,0.15,0.01,1,1,1,0.15509457740015664,Sleeping Dogs
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,0-1 Year,0,0,0,0.5,0,0.2,0.15,0.01,1,1,1,0.15309540875254474,Sleeping Dogs
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,1-2 Years,1,2,0,0.3,0,0.2,0.35,0.1499999999999999,1,1,1,0.22812255516495764,Persuadable
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,1,1-2 Years,1,1,0,0.5,1,0.32,0.5,0.18,1,1,1,0.26162922278015394,Persuadable
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.2476518607611255,Persuadable
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,4-6 Years,0,3,1,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.06702744341799764,Sleeping Dogs
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,0-1 Year,1,0,0,0.5,0,0.2,0.15,0.01,1,1,1,0.15781720059732188,Sleeping Dogs
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05719768915045098,Sleeping Dogs
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.21143709702096386,Persuadable
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,4-6 Years,1,4,2,0.5,1,0.22,0.1999999999999999,0.01,0,1,1,0.16627691025394348,Sleeping Dogs
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,1,4-6 Years,1,2,1,0.5,1,0.25,0.35,0.0999999999999999,1,1,1,0.16793738073165093,Sleeping Dogs
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,1-2 Years,1,0,0,0.3,0,0.2,0.35,0.1499999999999999,1,1,1,0.2307846917274714,Persuadable
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,2-4 Years,1,3,0,0.5,1,0.22,0.1999999999999999,0.01,0,1,1,0.16985972125224785,Sleeping Dogs
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1,0-1 Year,1,2,2,0.7,1,0.32,0.5,0.18,0,1,1,0.27840454289097916,Persuadable
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,0,1-2 Years,1,3,2,0.5,0,0.32,0.3,0.01,0,1,0,0.2513776540716849,Persuadable
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,4-6 Years,1,1,2,0.5,1,0.22,0.1999999999999999,0.01,0,1,1,0.15760653156105325,Sleeping Dogs
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,2-4 Years,0,0,0,0.3,1,0.1,0.15,0.0499999999999999,0,1,1,0.11555949511703352,Sleeping Dogs
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,2-4 Years,1,0,0,0.3,1,0.1,0.35,0.2499999999999999,1,1,1,0.18813858983159218,Sleeping Dogs
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,1-2 Years,0,0,0,0.5,0,0.35,0.45,0.1,0,1,0,0.25960163821624155,Persuadable
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,0-1 Year,0,1,0,0.7,0,0.35,0.45,0.1,0,1,0,0.2623251659408375,Persuadable
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,1-2 Years,1,2,2,0.5,0,0.32,0.5,0.18,0,1,0,0.25825989453248904,Persuadable
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.059279560538983894,Sleeping Dogs
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,0-1 Year,0,1,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.15316898152266456,Sleeping Dogs
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,0,1,0.1894166821885957,Sleeping Dogs
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,1,0-1 Year,0,0,1,0.7,1,0.32,0.5,0.18,1,0,0,0.21732911320451181,Persuadable
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,0,2-4 Years,1,2,2,0.3,0,0.1,0.15,0.0499999999999999,0,1,0,0.1637436305052154,Sleeping Dogs
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,1,1-2 Years,0,2,0,0.3,1,0.2,0.35,0.1499999999999999,1,1,1,0.26038055711966673,Persuadable
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.23371559515091728,Persuadable
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,0,1-2 Years,0,1,0,0.3,1,0.2,0.35,0.1499999999999999,1,1,1,0.17590627069200282,Sleeping Dogs
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,0,0-1 Year,0,1,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.21393056394613102,Persuadable
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,0,1-2 Years,0,0,0,0.3,1,0.2,0.15,0.01,1,1,1,0.17757403055953644,Sleeping Dogs
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,2-4 Years,1,1,0,0.3,1,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.10389912778553372,Sleeping Dogs
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,0,2-4 Years,1,2,1,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.07842890374771382,Sleeping Dogs
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,1,0-1 Year,1,2,1,0.7,1,0.32,0.5,0.18,0,1,1,0.31431088352807846,Persuadable
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05350230033934943,Sleeping Dogs
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,0,4-6 Years,1,3,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.23195820146638044,Persuadable
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05639389219757408,Sleeping Dogs
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,0,1-2 Years,1,3,1,0.5,0,0.32,0.5,0.18,0,1,0,0.3022889760092759,Persuadable
